X,Y
134896288.2592,3.1836444259
138038426.4603,3.1255877463
141253754.4623,3.0685430158
144543977.0746,3.0125146407
147910838.8168,2.9575057506
151356124.8436,2.9035182451
154881661.8912,2.8505528724
158489319.2461,2.7986092872
162181009.7359,2.7476861025
165958690.7438,2.6977809584
169824365.2462,2.6488905561
173780082.8749,2.6010107508
177827941.0039,2.5541365672
181970085.861,2.5082622781
186208713.6663,2.4633814299
190546071.7963,2.4194869242
194984459.9758,2.3765710278
199526231.4969,2.33462544
204173794.4669,2.2936413119
208929613.0854,2.2536093236
213796208.9502,2.214519673
218776162.3949,2.1763621531
223872113.8568,2.1391261615
229086765.2768,2.1028007402
234422881.532,2.0673746079
239883291.9019,2.0328361879
245470891.5685,1.9991736236
251188643.151,1.9663748188
257039578.2769,1.9344274482
263026799.1895,1.9033189939
269153480.3927,1.8730367515
275422870.3338,1.8435678564
281838293.1264,1.8148993066
288403150.3127,1.7870179648
295120922.6666,1.759910591
301995172.0402,1.7335638512
309029543.2513,1.7079643253
316227766.0168,1.6830985363
323593656.9296,1.6589529459
331131121.4826,1.6355139773
338844156.1392,1.6127680233
346736850.4525,1.5907014602
354813389.2336,1.5693006521
363078054.7701,1.5485519653
371535229.0972,1.5284417963
380189396.3205,1.5089565398
389045144.9943,1.4900826303
398107170.5535,1.4718065536
407380277.8041,1.4541148353
416869383.4703,1.4369940647
426579518.8016,1.4204308976
436515832.2402,1.4044120664
446683592.1509,1.3889243928
457088189.6149,1.3739547887
467735141.2872,1.359490267
478630092.3226,1.3455179519
489778819.3684,1.3320250868
501187233.6273,1.3189990406
512861383.9913,1.3064273139
524807460.2498,1.294297549
537031796.3702,1.2825975312
549540873.8576,1.2713152109
562341325.1903,1.26043869
575439937.3371,1.249956244
588843655.3556,1.2398563164
602559586.0743,1.2301275389
616595001.8615,1.2207587166
630957344.4802,1.2117388512
645654229.0346,1.2030571434
660693448.0076,1.1947029832
676082975.392,1.18666597
691830970.9189,1.1789359051
707945784.3841,1.1715028049
724435960.075,1.1643568889
741310241.3009,1.157488604
758577575.0292,1.1508885985
776247116.6287,1.1445477495
794328234.7243,1.1384571469
812830516.1641,1.1326080991
831763771.1026,1.1269921387
851138038.2023,1.1216010172
870963589.9561,1.1164266978
891250938.1337,1.111461368
912010839.3559,1.1066974305
933254300.797,1.1021274994
954992586.0214,1.0977444127
977237220.9558,1.0935412028
1000000000,1.0895111283
1023292992.281,1.0856476372
1047128548.051,1.0819443967
1071519305.238,1.0783952613
1096478196.143,1.0749942873
1122018454.302,1.0717357247
1148153621.497,1.0686140116
1174897554.939,1.065623777
1202264434.617,1.062759823
1230268770.812,1.0600171378
1258925411.794,1.0573908804
1288249551.693,1.0548763784
